work_id,Work category,State,Hon'ble Members of Parliament,Constituency,Work description,Recommended date,Sanction Date,sanction_amount,Work Status,total_disbursed,spending_percentage,vendor_count,expenditure_records,completion_date,completed,completion_days,expected_completion_days,elapsed_days,delay_days,completion_status,rule_score,ml_score,ml_flag,risk_score,risk_interval,risk_level,risk_reasons
WS/MP334/2024-2025/144894,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,Installation of mask light in parsabeda panchayat: 1)Near durga mandir of gosai tilaiya 2)Near durga mandir pipradih of parsabeda,02-Oct-2024,10-Feb-2025,300000.0,Vendor Identification,299420.0,99.80666666666667,1.0,1.0,,False,,209.5,582.0,0.0,Ongoing beyond benchmark,60,75.44673115922892,ANOMALY,66.2,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP526/2024-2025/147535,Normal/Others,Andhra Pradesh,Y S Avinash Reddy,KADAPA,Augmentation of PWS Scheme Katlagantavaripalli Village in CK peta Mandal,16-Oct-2024,08-Jan-2025,112100.0,Physical Inspection,109235.0,97.44424620874219,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,75.4708707441688,ANOMALY,66.2,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/144871,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,Installation of mask light near narayan pandit ke ghar ke paas mod mei in tambagudiyo village of amra panchayat,02-Oct-2024,18-Dec-2024,150000.0,Vendor Identification,149711.0,99.80733333333333,1.0,1.0,,False,,209.5,636.0,0.0,Ongoing beyond benchmark,60,75.40024241415765,ANOMALY,66.2,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP577/2024-2025/133575,Normal/Others,Gujarat,Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),nalwai game chopadi faliya ma c.c.road nu kam,17-Jul-2024,27-Mar-2025,250000.0,Physical Inspection,249291.0,99.71640000000001,1.0,1.0,,False,,209.5,537.0,0.0,Ongoing beyond benchmark,60,75.23813278275891,ANOMALY,66.1,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP577/2024-2025/133585,Normal/Others,Gujarat,Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),matwa game navi vsahat thi badarbhai plas na ghar sudhi c.c.road nu kam,17-Jul-2024,27-Mar-2025,250000.0,Physical Inspection,249291.0,99.71640000000001,1.0,1.0,,False,,209.5,537.0,0.0,Ongoing beyond benchmark,60,75.23813278275891,ANOMALY,66.1,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/144876,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,Installation of mask light in berha suiyadih panchayat: 1)Near bishunpur chowk in berha suiyadih,02-Oct-2024,18-Dec-2024,150000.0,Vendor Identification,149709.0,99.806,1.0,1.0,,False,,209.5,636.0,0.0,Ongoing beyond benchmark,60,75.34607390977742,ANOMALY,66.1,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP577/2024-2025/133588,Normal/Others,Gujarat,Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),rayan panchayat limbu faliya thi lilva talavne jodto c.c.road nu kam,17-Jul-2024,27-Mar-2025,250000.0,Physical Inspection,249291.0,99.71640000000001,1.0,1.0,,False,,209.5,537.0,0.0,Ongoing beyond benchmark,60,75.23813278275891,ANOMALY,66.1,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/144888,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,Installation of mask light near pacs in kulgo uttari panchayat.,02-Oct-2024,18-Dec-2024,150000.0,Vendor Identification,149710.0,99.80666666666667,1.0,1.0,,False,,209.5,636.0,0.0,Ongoing beyond benchmark,60,75.29192372713234,ANOMALY,66.1,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/144877,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,Installation of mask light near kailash turi house in chhachando panchayat,02-Oct-2024,18-Dec-2024,150000.0,Vendor Identification,149709.0,99.806,1.0,1.0,,False,,209.5,636.0,0.0,Ongoing beyond benchmark,60,75.34607390977742,ANOMALY,66.1,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/144872,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,Installation of mask light near bajrangbali mandir in asurbandh.,02-Oct-2024,18-Dec-2024,150000.0,Vendor Identification,149710.0,99.80666666666667,1.0,1.0,,False,,209.5,636.0,0.0,Ongoing beyond benchmark,60,75.29192372713234,ANOMALY,66.1,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136611,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near mansa mandir of dudhpaniya village of madhyagopali panchayat.,21-Aug-2024,08-Jan-2025,150000.0,Vendor Identification,149710.0,99.80666666666667,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,74.48186538665156,ANOMALY,65.8,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136589,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near chainpur bazaartand of chainpur village of chainpur panchayat.,21-Aug-2024,08-Jan-2025,150000.0,Vendor Identification,149752.0,99.83466666666668,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,74.58963581383763,ANOMALY,65.8,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136583,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near dhawatand chowk of dhawatand village of chachando panchayat.,21-Aug-2024,08-Jan-2025,150000.0,Vendor Identification,149709.0,99.806,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,74.53574148574516,ANOMALY,65.8,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136588,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near dhawatand bazaar tand durga mandir of dhawatand village of chachando panchayat.,21-Aug-2024,08-Jan-2025,150000.0,Vendor Identification,149709.0,99.806,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,74.53574148574516,ANOMALY,65.8,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136584,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light in telkhara mod of telkhara village of kalhabar panchayat.,21-Aug-2024,08-Jan-2025,150000.0,Vendor Identification,149709.0,99.806,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,74.53574148574516,ANOMALY,65.8,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136591,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near chegro shiv mandir of chegro village of chegro panchayat.,21-Aug-2024,08-Jan-2025,150000.0,Vendor Identification,149710.0,99.80666666666667,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,74.48186538665156,ANOMALY,65.8,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136572,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light in chalmo chowk of berha suiyadih village of berha suiyadih panchayat.,21-Aug-2024,08-Jan-2025,150000.0,Vendor Identification,149709.0,99.806,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,74.53574148574516,ANOMALY,65.8,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136598,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near fatehpur bajrangbali mandir of fatehpur village of parsabeda panchayat.,21-Aug-2024,08-Jan-2025,150000.0,Vendor Identification,149711.0,99.80733333333333,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,74.53574148574516,ANOMALY,65.8,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136587,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near bajrang bali mandir of atki village of atki panchayat.,21-Aug-2024,08-Jan-2025,150000.0,Vendor Identification,149709.0,99.806,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,74.53574148574516,ANOMALY,65.8,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136582,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near chegro panchayat bhavan of chegro village of chegro panchayat.,21-Aug-2024,08-Jan-2025,150000.0,Vendor Identification,149711.0,99.80733333333333,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,74.53574148574516,ANOMALY,65.8,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136600,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near shiv mandir simradih of dumri panchayat.,21-Aug-2024,08-Jan-2025,150000.0,Vendor Identification,149711.0,99.80733333333333,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,74.53574148574516,ANOMALY,65.8,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136599,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near shiv mandir of amra village of amra panchayat.,21-Aug-2024,08-Jan-2025,150000.0,Vendor Identification,149711.0,99.80733333333333,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,74.53574148574516,ANOMALY,65.8,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136613,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near bajrang bali mandir of khankikala village of dumarchutiyo panchayat.,21-Aug-2024,08-Jan-2025,150000.0,Vendor Identification,149711.0,99.80733333333333,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,74.53574148574516,ANOMALY,65.8,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136612,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near pordag mod of asurbandh village of asurbandh panchayat.,21-Aug-2024,08-Jan-2025,150000.0,Vendor Identification,149711.0,99.80733333333333,1.0,1.0,,False,,209.5,615.0,0.0,Ongoing beyond benchmark,60,74.53574148574516,ANOMALY,65.8,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136622,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near club bhawan of balthariya village of balthariya panchayat.,21-Aug-2024,10-Feb-2025,150000.0,Vendor Identification,149710.0,99.80666666666667,1.0,1.0,,False,,209.5,582.0,0.0,Ongoing beyond benchmark,60,74.0059260676143,ANOMALY,65.6,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136625,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near madhwadih mandir of madhwadih village of thakurchak panchayat.,21-Aug-2024,10-Feb-2025,150000.0,Vendor Identification,149710.0,99.80666666666667,1.0,1.0,,False,,209.5,582.0,0.0,Ongoing beyond benchmark,60,74.0059260676143,ANOMALY,65.6,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136616,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near shiv mandir of jaruwadih village of bharkhar panchayat.,21-Aug-2024,10-Feb-2025,150000.0,Vendor Identification,149710.0,99.80666666666667,1.0,1.0,,False,,209.5,582.0,0.0,Ongoing beyond benchmark,60,74.0059260676143,ANOMALY,65.6,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136620,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near bikhnidih mandir of pipradih village of poraiya panchayat.,21-Aug-2024,10-Feb-2025,150000.0,Vendor Identification,149710.0,99.80666666666667,1.0,1.0,,False,,209.5,582.0,0.0,Ongoing beyond benchmark,60,74.0059260676143,ANOMALY,65.6,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP334/2024-2025/136642,Normal/Others,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,construction of mask light near radhekrishna thakurbadi mandir of isri north panchayat.,21-Aug-2024,10-Feb-2025,150000.0,Vendor Identification,149710.0,99.80666666666667,1.0,1.0,,False,,209.5,582.0,0.0,Ongoing beyond benchmark,60,74.0059260676143,ANOMALY,65.6,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP632/2024-2025/142075,Normal/Others,Kerala,Anto Antony,PATHANAMTHITTA,Providing Library Books to C. Kesavan Memorial Higher Secondary School in Koruthodu Grama Panchayat.,20-Sep-2024,28-Feb-2025,50000.0,Physical Inspection,50000.0,100.0,1.0,1.0,,False,,209.5,564.0,0.0,Ongoing beyond benchmark,60,73.81548084373323,ANOMALY,65.5,60-70,HIGH,High spending but project is not completed | Project has remained ongoing significantly longer than the historical benchmark | Large proportion of funds disbursed while work remains incomplete
WS/MP18019/2026-2027/139500,Normal/Others,Assam,AMARSING TISSO,Diphu (ST),"Construction of Community Building with Library, Guest Room, Conference Room at Haflong, Dima Hasao District (Total Estd. Cost:- Rs. 1.00 Cr.) 1st Installment Rs. 50.00 Lakhs",06-Sep-2024,31-Jul-2026,5000000.0,Physical Inspection,4998740.0,99.9748,2.0,2.0,,False,,209.5,46.0,0.0,Ongoing,40,100.0,ANOMALY,64.0,60-70,HIGH,High spending but project is not completed | Large proportion of funds disbursed while work remains incomplete
